user_id,age,country,subscription_type,registration_date,total_watch_time_hours,created_at,updated_at,registration_year,age_group
U0430,21,Argentina,Premium,2023-11-14,410.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0431,61,Argentina,Premium,2023-05-20,586.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0432,31,Argentina,Premium,2022-12-03,44.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0433,59,Mexico,Standard,2022-08-22,101.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0434,57,Argentina,Basic,2022-05-11,124.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0435,45,Chile,Standard,2022-05-21,552.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0436,50,Mexico,Standard,2023-01-27,234.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0437,30,Colombia,Basic,2022-01-06,41.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0438,58,Mexico,Basic,2023-08-30,434.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0439,56,Argentina,Basic,2022-08-21,430.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0440,60,Colombia,Premium,2022-06-13,235.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0441,49,Chile,Standard,2022-12-16,210.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0442,61,Mexico,Standard,2023-02-06,221.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0443,22,Argentina,Standard,2023-07-05,643.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0444,59,Peru,Basic,2023-01-25,440.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0445,62,Colombia,Standard,2022-07-05,455.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0446,45,Argentina,Standard,2022-06-28,204.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0447,40,Colombia,Basic,2023-07-03,364.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0448,55,Mexico,Basic,2023-11-29,25.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0449,45,Mexico,Premium,2023-10-17,354.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0450,47,Colombia,Basic,2024-01-03,63.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0451,49,Chile,Basic,2022-01-19,316.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0452,62,Mexico,Basic,2022-02-28,186.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0453,28,Peru,Basic,2024-01-03,524.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,25-34
U0454,26,Argentina,Premium,2022-12-10,719.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0455,34,Argentina,Premium,2022-09-05,205.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0456,33,Mexico,Standard,2023-03-29,25.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0457,22,Argentina,Standard,2023-06-04,153.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0458,39,Chile,Standard,2023-07-20,93.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0459,28,Chile,Premium,2024-01-24,1050.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,25-34
U0460,65,Colombia,Standard,2023-05-06,318.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0461,60,Colombia,Basic,2023-09-29,113.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0462,45,Colombia,Standard,2022-04-22,283.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0463,60,Mexico,Basic,2024-01-31,163.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0464,60,Colombia,Basic,2022-03-16,71.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0465,46,Peru,Basic,2023-08-22,271.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0466,53,Colombia,Basic,2022-05-24,118.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0467,33,Colombia,Basic,2022-06-18,51.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0468,35,Mexico,Basic,2024-02-25,315.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,25-34
U0469,24,Chile,Standard,2022-09-05,165.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0470,61,Mexico,Basic,2022-09-21,173.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0471,41,Argentina,Standard,2022-04-29,152.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0472,37,Chile,Basic,2022-01-15,403.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0473,62,Colombia,Premium,2024-01-27,642.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0474,23,Colombia,Standard,2024-03-01,446.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,18-24
U0475,51,Argentina,Basic,2023-10-30,358.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0476,43,Mexico,Basic,2022-09-09,190.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0477,39,Chile,Standard,2023-04-23,517.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0478,31,Peru,Basic,2023-07-24,224.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0479,20,Mexico,Basic,2022-03-17,432.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0480,21,Colombia,Standard,2022-04-21,78.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0481,48,Mexico,Premium,2023-02-05,213.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0482,62,Colombia,Standard,2023-06-27,390.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0483,18,Colombia,Standard,2023-07-17,482.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,<18
U0484,31,Colombia,Basic,2022-12-22,366.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0485,27,Colombia,Standard,2022-05-13,630.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0486,54,Colombia,Standard,2022-06-17,340.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0487,55,Mexico,Standard,2023-10-19,379.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0488,34,Argentina,Basic,2022-03-06,466.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0489,46,Colombia,Basic,2022-01-19,434.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0490,35,Colombia,Premium,2023-05-29,95.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0491,44,Colombia,Standard,2023-11-13,440.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0492,60,Mexico,Basic,2023-04-20,158.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0493,26,Argentina,Basic,2023-04-21,371.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0494,57,Mexico,Basic,2023-07-04,416.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0495,57,Peru,Basic,2022-11-13,244.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0496,53,Colombia,Basic,2022-11-30,398.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0497,58,Colombia,Basic,2023-10-21,392.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0498,54,Argentina,Basic,2022-10-23,83.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0499,32,Argentina,Basic,2023-10-26,232.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0500,22,Mexico,Basic,2022-04-06,265.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0501,33,Mexico,Standard,2023-04-02,244.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0502,62,Mexico,Standard,2023-02-03,174.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0503,52,Colombia,Basic,2024-02-16,411.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0504,63,Colombia,Standard,2022-10-15,364.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0505,53,Argentina,Basic,2023-08-29,251.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0506,19,Argentina,Basic,2024-01-13,295.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,18-24
U0507,46,Mexico,Premium,2023-12-01,144.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0508,48,Mexico,Premium,2023-03-15,156.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0509,60,Argentina,Standard,2023-04-18,393.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0510,25,Mexico,Basic,2022-10-08,86.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0511,33,Argentina,Premium,2022-03-29,117.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0512,55,Argentina,Basic,2022-10-16,158.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0513,38,Colombia,Premium,2023-12-05,448.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0514,23,Colombia,Basic,2022-09-10,504.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0515,54,Colombia,Premium,2024-02-07,65.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0516,51,Colombia,Basic,2023-02-07,172.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0517,58,Mexico,Basic,2022-02-05,124.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0518,32,Colombia,Standard,2022-10-29,283.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0519,52,Argentina,Basic,2022-08-09,210.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0520,31,Peru,Basic,2022-08-12,437.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0521,28,Mexico,Standard,2023-06-09,572.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0522,37,Argentina,Basic,2022-05-15,163.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0523,36,Argentina,Basic,2022-03-24,207.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0524,33,Peru,Premium,2023-03-05,952.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0525,46,Mexico,Basic,2024-02-10,87.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0526,36,Argentina,Basic,2023-05-31,312.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0527,63,Chile,Basic,2022-08-16,202.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0528,28,Argentina,Basic,2022-10-31,179.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0529,21,Mexico,Basic,2024-01-14,493.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,18-24
U0530,46,Mexico,Basic,2022-08-20,10.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0531,20,Colombia,Premium,2023-01-09,338.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0532,27,Argentina,Standard,2023-03-10,590.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0533,65,Mexico,Basic,2023-11-14,375.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0534,54,Peru,Standard,2022-03-07,113.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0535,47,Chile,Basic,2022-06-22,20.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0536,53,Mexico,Basic,2022-06-01,63.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0537,29,Mexico,Premium,2023-07-21,942.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0538,52,Mexico,Premium,2023-06-15,23.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0539,23,Argentina,Basic,2022-09-06,261.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0540,48,Peru,Premium,2023-11-16,824.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0541,51,Mexico,Basic,2023-06-09,167.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0542,62,Argentina,Basic,2023-03-08,393.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0543,24,Argentina,Basic,2022-01-26,466.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0544,56,Mexico,Premium,2022-09-21,205.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0545,58,Colombia,Standard,2023-01-28,328.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0546,39,Mexico,Standard,2024-02-01,308.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
U0547,19,Mexico,Standard,2023-07-03,130.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0548,30,Mexico,Basic,2022-10-27,395.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0549,49,Argentina,Basic,2022-01-20,207.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0550,26,Colombia,Basic,2022-11-18,339.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0551,52,Mexico,Standard,2023-04-16,391.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0552,27,Mexico,Standard,2022-04-25,510.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0553,55,Mexico,Basic,2023-04-29,318.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0554,22,Mexico,Basic,2022-07-29,211.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0555,64,Argentina,Premium,2022-01-24,197.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0556,49,Chile,Premium,2023-11-08,420.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0557,63,Mexico,Basic,2023-09-04,369.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0558,48,Colombia,Premium,2023-04-10,237.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0559,42,Chile,Standard,2022-05-04,345.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0560,56,Mexico,Basic,2023-01-21,161.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0561,59,Argentina,Basic,2022-07-14,96.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0562,32,Mexico,Standard,2023-06-22,470.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0563,59,Argentina,Standard,2023-06-28,500.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0564,30,Mexico,Basic,2022-06-27,136.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0565,36,Colombia,Standard,2024-02-12,399.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,35-44
U0566,61,Mexico,Basic,2022-07-11,266.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0567,18,Colombia,Standard,2022-11-16,375.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,<18
U0568,45,Argentina,Standard,2023-11-13,60.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0569,38,Peru,Standard,2023-11-14,242.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0570,59,Peru,Premium,2023-08-12,770.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0571,54,Argentina,Premium,2022-11-14,861.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0572,49,Peru,Basic,2023-02-02,84.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0573,65,Argentina,Premium,2022-07-05,849.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0574,45,Mexico,Premium,2023-11-20,105.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0575,31,Mexico,Premium,2024-01-22,72.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,25-34
U0576,18,Argentina,Basic,2023-02-21,545.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,<18
U0577,56,Mexico,Premium,2023-10-30,835.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0578,24,Mexico,Premium,2022-08-16,356.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0579,41,Mexico,Premium,2023-08-27,756.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0580,54,Colombia,Premium,2022-06-16,289.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0581,28,Chile,Premium,2023-06-18,536.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0582,53,Colombia,Standard,2022-02-10,170.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0583,36,Colombia,Basic,2023-02-03,24.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0584,22,Mexico,Basic,2023-07-08,43.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0585,64,Colombia,Standard,2022-03-29,509.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0586,22,Mexico,Basic,2023-07-09,128.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0587,52,Argentina,Basic,2023-06-05,312.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0588,47,Mexico,Standard,2023-06-15,38.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0589,36,Argentina,Premium,2022-09-29,886.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0590,52,Mexico,Basic,2023-03-02,129.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0591,29,Mexico,Basic,2023-07-26,113.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0592,31,Mexico,Basic,2023-08-15,234.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0593,44,Mexico,Basic,2022-09-09,19.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0594,35,Mexico,Basic,2023-03-02,312.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0595,21,Chile,Basic,2022-12-13,164.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0596,63,Argentina,Standard,2022-02-02,115.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0597,26,Mexico,Premium,2023-10-07,416.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0598,40,Mexico,Standard,2023-01-15,202.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0599,53,Colombia,Premium,2023-01-08,784.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0600,64,Peru,Basic,2022-02-17,60.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0601,61,Chile,Standard,2023-10-08,489.5,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0602,29,Peru,Standard,2022-12-01,177.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0603,50,Argentina,Basic,2023-12-20,174.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0604,60,Argentina,Basic,2024-01-22,300.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0605,48,Chile,Premium,2022-10-20,713.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0606,53,Mexico,Premium,2023-08-09,216.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0607,38,Colombia,Standard,2023-12-05,301.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0608,57,Peru,Premium,2022-12-23,779.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0609,45,Mexico,Basic,2023-12-17,184.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0610,49,Chile,Standard,2023-05-16,514.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0611,55,Chile,Basic,2023-09-23,293.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0612,42,Colombia,Standard,2023-07-22,94.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0613,36,Colombia,Basic,2023-05-21,43.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0614,36,Argentina,Premium,2022-05-01,141.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0615,49,Chile,Premium,2023-01-01,161.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0616,61,Chile,Basic,2023-10-06,168.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0617,22,Argentina,Premium,2023-10-08,878.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0618,31,Peru,Premium,2022-12-31,95.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0619,25,Mexico,Standard,2023-11-14,436.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0620,21,Mexico,Basic,2023-12-25,248.1,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0621,62,Chile,Premium,2022-06-28,472.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0622,33,Colombia,Standard,2022-03-03,594.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0623,51,Mexico,Basic,2022-06-13,88.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0624,59,Chile,Standard,2023-12-07,13.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0625,53,Colombia,Basic,2022-06-11,352.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0626,33,Colombia,Basic,2022-12-13,27.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0627,64,Mexico,Basic,2022-08-29,219.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
U0628,42,Mexico,Standard,2022-12-20,120.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0629,21,Mexico,Basic,2022-05-23,242.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0630,33,Peru,Basic,2023-06-16,70.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0631,35,Chile,Standard,2023-09-18,522.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,25-34
U0632,58,Colombia,Standard,2023-07-03,46.3,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0633,53,Mexico,Standard,2024-01-19,335.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2024,45-64
U0634,40,Peru,Standard,2022-06-08,410.6,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,35-44
U0635,63,Mexico,Premium,2023-03-26,741.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0636,44,Argentina,Standard,2023-04-11,43.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0637,32,Colombia,Basic,2022-03-09,318.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0638,19,Chile,Premium,2023-02-03,851.2,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,18-24
U0639,30,Argentina,Premium,2022-08-03,527.0,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,25-34
U0640,23,Chile,Premium,2022-10-31,669.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0641,43,Mexico,Standard,2023-04-25,470.4,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,35-44
U0642,47,Colombia,Basic,2023-05-11,162.7,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2023,45-64
U0643,23,Colombia,Basic,2022-05-16,237.8,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,18-24
U0644,65,Chile,Basic,2022-08-29,57.9,2025-09-17 01:06:31.550836,2025-09-17 01:06:31.550836,2022,45-64
